epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,681.241,4.95067,1.08808,1.75314,0.75332,0.82657,0.87334,0.60266,2.85922,1.00025,1.83818,7.50274e-06,7.50274e-06,7.50274e-06
169,685.131,5.0269,1.08651,1.74877,0.75028,0.82776,0.87203,0.60117,2.84862,1.00323,1.83463,7.12282e-06,7.12282e-06,7.12282e-06
170,688.95,5.3866,1.10785,1.71822,0.75059,0.8311,0.87366,0.60462,2.85214,1.00379,1.8361,6.7536e-06,6.7536e-06,6.7536e-06
171,692.688,5.08372,1.09735,1.77016,0.75182,0.83317,0.87261,0.60207,2.84924,0.99678,1.83673,6.39518e-06,6.39518e-06,6.39518e-06
172,696.307,5.02175,1.08737,1.73956,0.75186,0.83161,0.87088,0.60074,2.82969,0.99098,1.83438,6.04763e-06,6.04763e-06,6.04763e-06
173,699.935,5.08064,1.08817,1.76856,0.751,0.83882,0.87055,0.6048,2.80204,0.98909,1.83288,5.71106e-06,5.71106e-06,5.71106e-06
174,703.617,5.18647,1.10005,1.73942,0.75539,0.84018,0.87168,0.60616,2.79346,0.98314,1.83308,5.38554e-06,5.38554e-06,5.38554e-06
175,707.181,4.73301,1.08088,1.78746,0.74574,0.83891,0.86955,0.60186,2.82282,0.98187,1.83018,5.07115e-06,5.07115e-06,5.07115e-06
176,710.877,4.91887,1.07907,1.75105,0.74652,0.83865,0.86761,0.60146,2.80769,0.97849,1.82678,4.76796e-06,4.76796e-06,4.76796e-06
177,714.509,5.01549,1.0892,1.7532,0.74474,0.83909,0.86905,0.60349,2.79559,0.984,1.82563,4.47606e-06,4.47606e-06,4.47606e-06
178,718.219,5.0595,1.08629,1.75404,0.74796,0.83374,0.87127,0.60424,2.79906,0.9888,1.82586,4.19552e-06,4.19552e-06,4.19552e-06
179,721.886,5.05681,1.09445,1.76281,0.7513,0.83218,0.87364,0.60592,2.81403,0.99219,1.82847,3.9264e-06,3.9264e-06,3.9264e-06
180,725.542,5.01203,1.10384,1.76441,0.75567,0.83195,0.87494,0.60692,2.80366,0.99013,1.82972,3.66877e-06,3.66877e-06,3.66877e-06
181,729.177,4.96649,1.08833,1.72912,0.75315,0.83382,0.87429,0.60788,2.78775,0.98801,1.82712,3.4227e-06,3.4227e-06,3.4227e-06
182,732.868,5.00391,1.09219,1.76476,0.74965,0.83427,0.873,0.60567,2.8014,0.98804,1.82759,3.18825e-06,3.18825e-06,3.18825e-06
183,736.423,4.92193,1.08193,1.73682,0.75155,0.83248,0.87189,0.6038,2.81463,0.98903,1.82765,2.96546e-06,2.96546e-06,2.96546e-06
184,740.055,4.89835,1.07986,1.74941,0.7543,0.83332,0.87333,0.60574,2.80946,0.98801,1.82867,2.75441e-06,2.75441e-06,2.75441e-06
185,743.715,5.04483,1.08103,1.74005,0.75283,0.83215,0.87396,0.60639,2.80231,0.98842,1.82654,2.55513e-06,2.55513e-06,2.55513e-06
186,747.364,5.15337,1.09298,1.76164,0.75353,0.83278,0.87301,0.60413,2.81866,0.98658,1.82842,2.36769e-06,2.36769e-06,2.36769e-06
187,750.98,4.81281,1.08926,1.76457,0.75389,0.83311,0.87331,0.60472,2.80589,0.9836,1.82543,2.19212e-06,2.19212e-06,2.19212e-06
188,754.554,4.85079,1.07944,1.76026,0.74794,0.83505,0.87231,0.60321,2.80561,0.98791,1.82338,2.02847e-06,2.02847e-06,2.02847e-06
189,758.212,4.94939,1.08547,1.73883,0.75206,0.83299,0.87311,0.60808,2.7542,0.98552,1.82133,1.87678e-06,1.87678e-06,1.87678e-06
190,761.861,4.86204,1.0826,1.78019,0.74584,0.83705,0.8712,0.60433,2.7838,0.98565,1.82437,1.73709e-06,1.73709e-06,1.73709e-06
191,776.289,4.68046,1.14827,1.85805,0.74511,0.82255,0.86174,0.57263,3.05147,0.9951,1.83391,1.60943e-06,1.60943e-06,1.60943e-06
192,779.178,4.80212,1.13072,1.87632,0.72348,0.8209,0.84671,0.53751,3.38048,1.02539,1.84097,1.49383e-06,1.49383e-06,1.49383e-06
193,782.22,4.7277,1.13699,1.86047,0.71798,0.81488,0.8387,0.53025,3.38774,1.04589,1.83536,1.39032e-06,1.39032e-06,1.39032e-06
194,785.263,4.6213,1.12707,1.86822,0.71226,0.81665,0.83494,0.52337,3.48353,1.05549,1.83702,1.29893e-06,1.29893e-06,1.29893e-06
195,788.284,4.45253,1.12446,1.87047,0.70816,0.81849,0.8333,0.52192,3.4963,1.06442,1.835,1.21968e-06,1.21968e-06,1.21968e-06
196,791.277,4.61956,1.16014,1.85096,0.71015,0.81407,0.83216,0.52684,3.40626,1.05953,1.83042,1.15259e-06,1.15259e-06,1.15259e-06
197,794.174,4.39785,1.12695,1.83274,0.71011,0.81691,0.83393,0.53831,3.26222,1.05559,1.82359,1.09768e-06,1.09768e-06,1.09768e-06
198,797.077,4.45278,1.14171,1.83344,0.71612,0.81667,0.83841,0.54798,3.14125,1.04571,1.81835,1.05495e-06,1.05495e-06,1.05495e-06
199,799.979,4.26459,1.07957,1.85559,0.71825,0.81716,0.83887,0.54761,3.16812,1.04023,1.82119,1.02443e-06,1.02443e-06,1.02443e-06
200,802.774,4.41254,1.11244,1.84112,0.71848,0.82012,0.84088,0.55564,3.08573,1.03497,1.81802,1.00611e-06,1.00611e-06,1.00611e-06
