epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,859.004,2.29182,0.7486,1.383,0.91077,0.92195,0.96204,0.79861,1.07526,0.5845,1.40531,9.55951e-06,9.55951e-06,9.55951e-06
164,863.139,2.3239,0.74297,1.37777,0.90784,0.91526,0.96115,0.79635,1.07809,0.59471,1.40282,9.12754e-06,9.12754e-06,9.12754e-06
165,867.155,2.12274,0.73625,1.39686,0.9105,0.91193,0.9608,0.7957,1.06604,0.59253,1.40073,8.70577e-06,8.70577e-06,8.70577e-06
166,871.215,2.26964,0.73875,1.38484,0.9102,0.91329,0.96107,0.79848,1.05685,0.5914,1.39613,8.29431e-06,8.29431e-06,8.29431e-06
167,875.203,2.26362,0.74139,1.36955,0.90951,0.91565,0.96165,0.79865,nan,nan,nan,7.89327e-06,7.89327e-06,7.89327e-06
168,879.127,2.17517,0.73761,1.37997,0.91229,0.92179,0.96222,0.80284,nan,nan,nan,7.50274e-06,7.50274e-06,7.50274e-06
169,883.155,2.2632,0.7445,1.36729,0.91438,0.91679,0.96238,0.80162,1.05419,0.58613,1.39706,7.12282e-06,7.12282e-06,7.12282e-06
170,887.235,2.40055,0.74372,1.35859,0.91076,0.91457,0.96192,0.79822,1.07241,0.58747,1.40312,6.7536e-06,6.7536e-06,6.7536e-06
171,891.3,2.27637,0.74317,1.38724,0.90918,0.91591,0.96186,0.79777,1.07017,0.58698,1.40391,6.39518e-06,6.39518e-06,6.39518e-06
172,895.492,2.25965,0.74018,1.35946,0.90955,0.92351,0.96201,0.80129,1.05137,0.58363,1.39757,6.04763e-06,6.04763e-06,6.04763e-06
173,899.687,2.23805,0.73368,1.3808,0.91017,0.92098,0.96206,0.80082,1.06241,0.58751,1.39925,5.71106e-06,5.71106e-06,5.71106e-06
174,903.733,2.32078,0.73968,1.3651,0.91231,0.92349,0.96251,0.80131,1.06458,0.5849,1.3992,5.38554e-06,5.38554e-06,5.38554e-06
175,907.735,2.0556,0.73286,1.39465,0.91167,0.92967,0.96282,0.80062,1.05552,0.57812,1.39526,5.07115e-06,5.07115e-06,5.07115e-06
176,911.764,2.22888,0.74537,1.36681,0.91271,0.92912,0.96311,0.80154,1.04696,0.57712,1.38934,4.76796e-06,4.76796e-06,4.76796e-06
177,915.848,2.23483,0.75165,1.3775,0.91483,0.91886,0.96278,0.79796,1.061,0.584,1.39299,4.47606e-06,4.47606e-06,4.47606e-06
178,920.145,2.30162,0.73745,1.37183,0.90737,0.9202,0.96255,0.79918,1.06042,0.59262,1.39169,4.19552e-06,4.19552e-06,4.19552e-06
179,924.294,2.27659,0.74165,1.3795,0.90797,0.92002,0.96254,0.80098,nan,nan,nan,3.9264e-06,3.9264e-06,3.9264e-06
180,928.259,2.24136,0.74024,1.3806,0.91138,0.92113,0.96293,0.80425,1.04275,0.58725,1.39202,3.66877e-06,3.66877e-06,3.66877e-06
181,932.16,2.22419,0.7386,1.35233,0.91208,0.92531,0.96293,0.80414,nan,nan,nan,3.4227e-06,3.4227e-06,3.4227e-06
182,936.227,2.23807,0.74353,1.38072,0.91056,0.92638,0.96297,0.79881,1.06335,0.57999,1.38995,3.18825e-06,3.18825e-06,3.18825e-06
183,940.281,2.17956,0.73474,1.36151,0.91036,0.92543,0.96283,0.79767,1.06572,0.58114,1.39218,2.96546e-06,2.96546e-06,2.96546e-06
184,944.245,2.14959,0.72901,1.37179,0.91118,0.9257,0.9629,0.80031,1.06501,0.57897,1.3967,2.75441e-06,2.75441e-06,2.75441e-06
185,948.162,2.25915,0.73796,1.36381,0.91035,0.91877,0.96246,0.80192,1.05584,0.58851,1.39433,2.55513e-06,2.55513e-06,2.55513e-06
186,952.099,2.28344,0.73632,1.37963,0.90931,0.91844,0.96236,0.80348,nan,nan,nan,2.36769e-06,2.36769e-06,2.36769e-06
187,956.096,2.12118,0.73617,1.37878,0.91263,0.9243,0.96296,0.80411,nan,nan,nan,2.19212e-06,2.19212e-06,2.19212e-06
188,960.005,2.14879,0.73283,1.37667,0.91347,0.92329,0.96308,0.80129,1.05314,0.58201,1.39105,2.02847e-06,2.02847e-06,2.02847e-06
189,964.085,2.24455,0.73287,1.36119,0.91144,0.926,0.9631,0.80246,1.04851,0.58039,1.3874,1.87678e-06,1.87678e-06,1.87678e-06
190,968.298,2.15374,0.73149,1.38913,0.912,0.93044,0.963,0.80166,1.05137,0.57723,1.38695,1.73709e-06,1.73709e-06,1.73709e-06
191,983.12,1.91351,0.78464,1.43256,0.90969,0.91953,0.96192,0.78532,1.09785,0.58982,1.38158,1.60943e-06,1.60943e-06,1.60943e-06
192,986.323,1.9088,0.76985,1.44393,0.89735,0.91167,0.95907,0.77483,1.12919,0.6117,1.37361,1.49383e-06,1.49383e-06,1.49383e-06
193,989.528,1.98709,0.78327,1.43257,0.88682,0.90941,0.95691,0.7731,1.13035,0.62803,1.3664,1.39032e-06,1.39032e-06,1.39032e-06
194,992.705,1.87901,0.778,1.43496,0.88338,0.90761,0.956,0.77692,1.12009,0.63497,1.36662,1.29893e-06,1.29893e-06,1.29893e-06
195,995.897,1.83679,0.76201,1.43983,0.88543,0.90433,0.95547,0.77894,1.10991,0.63461,1.36561,1.21968e-06,1.21968e-06,1.21968e-06
196,999.067,1.97987,0.80199,1.42669,0.88542,0.90662,0.9556,0.78063,1.10339,0.63312,1.36537,1.15259e-06,1.15259e-06,1.15259e-06
197,1002.24,1.92836,0.79068,1.40877,0.88618,0.90541,0.95524,0.78061,1.10116,0.63193,1.36174,1.09768e-06,1.09768e-06,1.09768e-06
198,1005.49,1.98001,0.79578,1.41357,0.88507,0.91327,0.95573,0.78111,1.09819,0.62797,1.35832,1.05495e-06,1.05495e-06,1.05495e-06
199,1008.67,1.76141,0.75362,1.43046,0.89228,0.91227,0.95592,0.78341,1.0933,0.6238,1.361,1.02443e-06,1.02443e-06,1.02443e-06
200,1011.83,1.90743,0.76389,1.4212,0.8911,0.91091,0.95586,0.78236,1.0936,0.62457,1.36165,1.00611e-06,1.00611e-06,1.00611e-06
